index,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,year,month_remaining_lease,storey_range_low,storey_range_high,lat,lon
22411,2,SENGKANG,4 ROOM,277B,COMPASSVALE LINK,13 TO 15,90.0,13,2009,90 years 05 months,568888.0,2018,1085,13,15,1.38233665684196,103.894510812295
22412,2,SENGKANG,4 ROOM,277C,COMPASSVALE LINK,13 TO 15,90.0,13,2009,90 years 04 months,580000.0,2018,1084,13,15,1.382379846623,103.893800423718
22413,2,SENGKANG,5 ROOM,187B,RIVERVALE DRIVE,16 TO 18,110.0,5,2000,81 years 10 months,375888.0,2018,982,16,18,1.39429790657459,103.90584757628
22414,2,SENGKANG,5 ROOM,312B,ANCHORVALE LANE,07 TO 09,111.0,13,2002,83 years 09 months,396000.0,2018,1005,7,9,1.39173421861576,103.885497782179
22415,2,SENGKANG,5 ROOM,149,RIVERVALE CRESCENT,04 TO 06,116.0,5,1999,80 years 07 months,400000.0,2018,967,4,6,1.39155998121243,103.905403782973
22416,2,SENGKANG,5 ROOM,157B,RIVERVALE CRESCENT,07 TO 09,109.0,13,2003,84 years 08 months,403500.0,2018,1016,7,9,1.38763106364664,103.908232918823
22417,2,SENGKANG,5 ROOM,184B,RIVERVALE CRESCENT,13 TO 15,110.0,5,2003,84 years 05 months,408000.0,2018,1013,13,15,1.39248357533523,103.907225369474
22418,2,SENGKANG,5 ROOM,301D,ANCHORVALE DRIVE,04 TO 06,111.0,5,2001,82 years 06 months,410000.0,2018,990,4,6,1.38840523759899,103.891301833133
22419,2,SENGKANG,5 ROOM,299B,COMPASSVALE STREET,16 TO 18,115.0,13,2001,82 years 06 months,410000.0,2018,990,16,18,1.39682859571624,103.901186812758
22420,2,SENGKANG,5 ROOM,188A,RIVERVALE DRIVE,16 TO 18,115.0,5,2000,81 years 05 months,415000.0,2018,977,16,18,1.39428260901923,103.905324978488
22421,2,SENGKANG,5 ROOM,123C,RIVERVALE DRIVE,04 TO 06,116.0,5,1999,80 years 06 months,418000.0,2018,966,4,6,1.38640852201004,103.902222112406
22422,2,SENGKANG,5 ROOM,197,RIVERVALE DRIVE,13 TO 15,111.0,5,2001,82 years 03 months,420000.0,2018,987,13,15,1.39260720460019,103.903563470108
22423,2,SENGKANG,5 ROOM,113,RIVERVALE WALK,01 TO 03,122.0,5,1998,79 years 10 months,420000.0,2018,958,1,3,1.38382950520253,103.901693534901
22424,2,SENGKANG,5 ROOM,305A,ANCHORVALE LINK,07 TO 09,110.0,5,2002,83 years,425000.0,2018,996,7,9,1.38840183014731,103.88816713058
22425,2,SENGKANG,5 ROOM,157A,RIVERVALE CRESCENT,13 TO 15,109.0,13,2003,84 years 09 months,425000.0,2018,1017,13,15,1.38785512397153,103.908392900982
22426,2,SENGKANG,5 ROOM,407A,FERNVALE ROAD,07 TO 09,110.0,13,2005,86 years 01 month,428000.0,2018,1033,7,9,1.38826853302736,103.875272052202
22427,2,SENGKANG,5 ROOM,290B,COMPASSVALE CRESCENT,04 TO 06,110.0,5,2001,82 years 10 months,430000.0,2018,994,4,6,1.3970326678583,103.897023030475
22428,2,SENGKANG,5 ROOM,298C,COMPASSVALE STREET,10 TO 12,114.0,13,2001,82 years 06 months,430000.0,2018,990,10,12,1.39626992629114,103.900983156779
22429,2,SENGKANG,5 ROOM,157A,RIVERVALE CRESCENT,13 TO 15,112.0,13,2003,84 years 08 months,449000.0,2018,1016,13,15,1.38785512397153,103.908392900982
22430,2,SENGKANG,5 ROOM,299B,COMPASSVALE STREET,16 TO 18,115.0,13,2001,82 years 07 months,453000.0,2018,991,16,18,1.39682859571624,103.901186812758
22431,2,SENGKANG,5 ROOM,321C,ANCHORVALE DRIVE,10 TO 12,110.0,5,2002,83 years 08 months,455000.0,2018,1004,10,12,1.39058578077811,103.891617324
22432,2,SENGKANG,5 ROOM,303A,ANCHORVALE LINK,13 TO 15,110.0,5,2001,82 years 07 months,458000.0,2018,991,13,15,1.38707885236737,103.890776484596
22433,2,SENGKANG,5 ROOM,405C,FERNVALE LANE,19 TO 21,112.0,13,2004,85 years 01 month,460000.0,2018,1021,19,21,1.3891946666414,103.873437402619
22434,2,SENGKANG,5 ROOM,412B,FERNVALE LINK,16 TO 18,114.0,13,2004,85 years 03 months,465000.0,2018,1023,16,18,1.38972509794045,103.877958882809
22435,2,SENGKANG,5 ROOM,203E,COMPASSVALE ROAD,04 TO 06,110.0,5,2000,81 years 10 months,465000.0,2018,982,4,6,1.38795018771966,103.895779285387
22436,2,SENGKANG,5 ROOM,408C,FERNVALE ROAD,10 TO 12,115.0,13,2005,86 years,467500.0,2018,1032,10,12,1.38924471342298,103.876556317593
22437,2,SENGKANG,5 ROOM,268A,COMPASSVALE LINK,04 TO 06,110.0,13,2006,87 years,470000.0,2018,1044,4,6,1.38416869382668,103.896647916276
22438,2,SENGKANG,5 ROOM,403C,FERNVALE LANE,13 TO 15,111.0,13,2004,85 years 03 months,470888.0,2018,1023,13,15,1.38831848133702,103.87293569738
22439,2,SENGKANG,5 ROOM,203B,COMPASSVALE ROAD,10 TO 12,110.0,5,2001,82 years,475000.0,2018,984,10,12,1.38689909846857,103.894771744264
22440,2,SENGKANG,5 ROOM,206D,COMPASSVALE LANE,10 TO 12,122.0,5,1999,80 years 07 months,485000.0,2018,967,10,12,1.38696771906197,103.897260059685
22441,2,SENGKANG,5 ROOM,213A,COMPASSVALE LANE,01 TO 03,115.0,13,2012,93 years 09 months,490000.0,2018,1125,1,3,1.38581624385594,103.900206949645
22442,2,SENGKANG,5 ROOM,260D,SENGKANG EAST WAY,10 TO 12,110.0,5,2001,82 years 03 months,492000.0,2018,987,10,12,1.39443375968777,103.895863980712
22443,2,SENGKANG,5 ROOM,204B,COMPASSVALE DRIVE,16 TO 18,110.0,5,2001,82 years 01 month,510000.0,2018,985,16,18,1.38713574190991,103.894448611174
22444,2,SENGKANG,5 ROOM,323A,SENGKANG EAST WAY,13 TO 15,110.0,5,2003,84 years 01 month,519000.0,2018,1009,13,15,1.39271007825759,103.892999544688
22445,2,SENGKANG,EXECUTIVE,299A,COMPASSVALE STREET,04 TO 06,134.0,13,2001,82 years 06 months,475000.0,2018,990,4,6,1.39624131422154,103.902632812388
22446,2,SENGKANG,EXECUTIVE,298B,COMPASSVALE STREET,07 TO 09,134.0,13,2001,82 years 06 months,520000.0,2018,990,7,9,1.3955216653231,103.902214033911
22447,2,SENGKANG,EXECUTIVE,307B,ANCHORVALE ROAD,07 TO 09,125.0,3,2001,82 years 10 months,526000.0,2018,994,7,9,1.38954465344023,103.887443517634
22448,2,SENGKANG,EXECUTIVE,116B,RIVERVALE DRIVE,10 TO 12,130.0,3,2000,81 years 06 months,530000.0,2018,978,10,12,1.3820599154844,103.90235541039
22449,2,SENGKANG,EXECUTIVE,119C,RIVERVALE DRIVE,04 TO 06,141.0,13,2001,82 years 02 months,530000.0,2018,986,4,6,1.3849637388638,103.903254581819
22450,2,SENGKANG,EXECUTIVE,138,RIVERVALE STREET,04 TO 06,140.0,3,1999,79 years 11 months,558000.0,2018,959,4,6,1.38864118996622,103.904623542393
22451,2,SENGKANG,EXECUTIVE,298C,COMPASSVALE STREET,07 TO 09,134.0,13,2001,82 years 06 months,560000.0,2018,990,7,9,1.39626992629114,103.900983156779
22452,2,SENGKANG,EXECUTIVE,299B,COMPASSVALE STREET,16 TO 18,134.0,13,2001,82 years 07 months,560000.0,2018,991,16,18,1.39682859571624,103.901186812758
22453,2,SENGKANG,EXECUTIVE,226C,COMPASSVALE WALK,01 TO 03,135.0,3,1999,80 years 10 months,560000.0,2018,970,1,3,1.38825618618142,103.900017893677
22454,2,SENGKANG,EXECUTIVE,203D,COMPASSVALE ROAD,10 TO 12,130.0,3,2001,81 years 11 months,610000.0,2018,983,10,12,1.38708301673658,103.895447334949
22455,2,SENGKANG,EXECUTIVE,320C,ANCHORVALE DRIVE,10 TO 12,127.0,3,2002,83 years 02 months,622888.0,2018,998,10,12,1.39125401511209,103.891303333488
22456,2,SERANGOON,2 ROOM,8,LORONG LEW LIAN,04 TO 06,44.0,5,1978,59 years 03 months,221868.0,2018,711,4,6,1.34890868855022,103.876715676102
22457,2,SERANGOON,3 ROOM,153,SERANGOON NORTH AVENUE 1,01 TO 03,64.0,16,1986,67 years 05 months,271000.0,2018,809,1,3,1.36995099247833,103.872312299228
22458,2,SERANGOON,3 ROOM,243,SERANGOON AVENUE 2,04 TO 06,64.0,16,1985,66 years 09 months,338000.0,2018,801,4,6,1.35290196967147,103.868835402916
22459,2,SERANGOON,3 ROOM,4,LORONG LEW LIAN,13 TO 15,64.0,5,1978,59 years 03 months,338000.0,2018,711,13,15,1.35026200356709,103.876485050647
22460,2,SERANGOON,3 ROOM,201,SERANGOON CENTRAL,07 TO 09,64.0,16,1985,66 years 09 months,435000.0,2018,801,7,9,1.35097779933054,103.873595480638
22461,2,SERANGOON,4 ROOM,111,SERANGOON NORTH AVENUE 1,01 TO 03,91.0,12,1985,66 years 07 months,330000.0,2018,799,1,3,1.36904731272801,103.870584006425
22462,2,SERANGOON,4 ROOM,101,SERANGOON NORTH AVENUE 1,04 TO 06,91.0,12,1985,66 years 01 month,342000.0,2018,793,4,6,1.37103631988089,103.870360910842
22463,2,SERANGOON,4 ROOM,127,SERANGOON NORTH AVENUE 1,07 TO 09,92.0,12,1985,65 years 11 months,350000.0,2018,791,7,9,1.36562823499679,103.87183133243
22464,2,SERANGOON,4 ROOM,103,SERANGOON NORTH AVENUE 1,07 TO 09,91.0,12,1985,66 years 07 months,363000.0,2018,799,7,9,1.37067353047523,103.870263924296
22465,2,SERANGOON,4 ROOM,235,SERANGOON AVENUE 3,04 TO 06,84.0,16,1985,66 years 05 months,472000.0,2018,797,4,6,1.35511076107735,103.869934707698
22466,2,SERANGOON,4 ROOM,237,SERANGOON AVENUE 3,01 TO 03,89.0,16,1985,66 years 10 months,480000.0,2018,802,1,3,1.35381198342473,103.87013457465
22467,2,SERANGOON,4 ROOM,422,SERANGOON CENTRAL,01 TO 03,105.0,8,1989,70 years 01 month,575000.0,2018,841,1,3,1.34885014270392,103.87600083488
22468,2,SERANGOON,4 ROOM,231,SERANGOON AVENUE 3,10 TO 12,104.0,8,1985,66 years 05 months,580000.0,2018,797,10,12,1.35501762599795,103.868367739693
22469,2,SERANGOON,4 ROOM,232,SERANGOON AVENUE 3,10 TO 12,105.0,8,1985,66 years 06 months,585000.0,2018,798,10,12,1.35474706561703,103.868731989138
22470,2,SERANGOON,4 ROOM,332,SERANGOON AVENUE 3,04 TO 06,103.0,8,1986,67 years 01 month,605000.0,2018,805,4,6,1.35101719466947,103.870185119998
22471,2,SERANGOON,4 ROOM,239,SERANGOON AVENUE 2,04 TO 06,105.0,8,1985,66 years 05 months,610000.0,2018,797,4,6,1.35320031811274,103.868691643089
22472,2,SERANGOON,4 ROOM,240,SERANGOON AVENUE 2,07 TO 09,105.0,8,1985,66 years 05 months,615000.0,2018,797,7,9,1.35323767469816,103.869412535838
22473,2,SERANGOON,4 ROOM,405,SERANGOON AVENUE 1,04 TO 06,111.0,8,1989,70 years 01 month,632000.0,2018,841,4,6,1.34770993817735,103.872811484848
22474,2,SERANGOON,4 ROOM,256,SERANGOON CENTRAL DRIVE,13 TO 15,100.0,8,1999,80 years 03 months,645000.0,2018,963,13,15,1.35510216074111,103.871446813638
22475,2,SERANGOON,5 ROOM,535A,SERANGOON NORTH AVENUE 4,01 TO 03,124.0,5,1992,73 years 09 months,450000.0,2018,885,1,3,1.3735653538544,103.874537236943
22476,2,SERANGOON,5 ROOM,117,SERANGOON NORTH AVENUE 1,10 TO 12,121.0,5,1985,66 years 08 months,470000.0,2018,800,10,12,1.3679757504585,103.870862723896
22477,2,SERANGOON,5 ROOM,502,SERANGOON NORTH AVENUE 4,04 TO 06,124.0,5,1992,73 years 09 months,493000.0,2018,885,4,6,1.37448766567895,103.876464914567
22478,2,SERANGOON,5 ROOM,552,SERANGOON NORTH AVENUE 3,04 TO 06,119.0,5,1997,78 years 09 months,510000.0,2018,945,4,6,1.37232463489768,103.871285200803
22479,2,SERANGOON,5 ROOM,505,SERANGOON NORTH AVENUE 4,07 TO 09,124.0,5,1992,73 years 09 months,530000.0,2018,885,7,9,1.37324463481653,103.876301643689
22480,2,SERANGOON,5 ROOM,511,SERANGOON NORTH AVENUE 4,07 TO 09,120.0,5,1997,78 years 03 months,535000.0,2018,939,7,9,1.3711995231746,103.87563237216
22481,2,SERANGOON,5 ROOM,552,SERANGOON NORTH AVENUE 3,10 TO 12,119.0,5,1997,78 years 09 months,540000.0,2018,945,10,12,1.37232463489768,103.871285200803
22482,2,SERANGOON,5 ROOM,216,SERANGOON AVENUE 4,10 TO 12,123.0,5,1985,66 years 05 months,718000.0,2018,797,10,12,1.35755258004484,103.873140468743
22483,2,SERANGOON,EXECUTIVE,506A,SERANGOON NORTH AVENUE 4,01 TO 03,145.0,3,1992,73 years 09 months,618000.0,2018,885,1,3,1.37302429036592,103.875829212325
22484,2,SERANGOON,EXECUTIVE,506B,SERANGOON NORTH AVENUE 4,01 TO 03,145.0,3,1992,73 years 09 months,650000.0,2018,885,1,3,1.37247361637556,103.875802118899
22485,2,SERANGOON,EXECUTIVE,519,SERANGOON NORTH AVENUE 4,04 TO 06,149.0,3,1992,73 years 08 months,690000.0,2018,884,4,6,1.37199223431895,103.874590319684
22486,2,SERANGOON,EXECUTIVE,526,SERANGOON NORTH AVENUE 4,04 TO 06,147.0,7,1992,73 years 09 months,772000.0,2018,885,4,6,1.37177912019467,103.872785610012
22487,2,SERANGOON,EXECUTIVE,318,SERANGOON AVENUE 2,04 TO 06,151.0,7,1985,66 years 04 months,890000.0,2018,796,4,6,1.35284046238433,103.867164766436
22488,2,TAMPINES,3 ROOM,826,TAMPINES STREET 81,04 TO 06,70.0,12,1987,68 years 03 months,305000.0,2018,819,4,6,1.34927794715578,103.933768905771
22489,2,TAMPINES,3 ROOM,296,TAMPINES STREET 22,07 TO 09,67.0,12,1985,66 years 06 months,310000.0,2018,798,7,9,1.35098787549144,103.955482035159
22490,2,TAMPINES,3 ROOM,915,TAMPINES STREET 91,01 TO 03,73.0,8,1984,65 years 04 months,310000.0,2018,784,1,3,1.3486056231626,103.939564083361
22491,2,TAMPINES,3 ROOM,104,TAMPINES STREET 11,04 TO 06,79.0,8,1982,63 years 09 months,313000.0,2018,765,4,6,1.34720576651075,103.946641750013
22492,2,TAMPINES,3 ROOM,286,TAMPINES STREET 22,01 TO 03,74.0,8,1984,65 years 04 months,320000.0,2018,784,1,3,1.34953667920762,103.952988196976
22493,2,TAMPINES,3 ROOM,930,TAMPINES STREET 91,04 TO 06,73.0,8,1984,65 years 10 months,331000.0,2018,790,4,6,1.34596292007996,103.939614775098
22494,2,TAMPINES,3 ROOM,420,TAMPINES STREET 41,04 TO 06,74.0,8,1985,66 years 04 months,335000.0,2018,796,4,6,1.35786466213391,103.947534562834
22495,2,TAMPINES,3 ROOM,898,TAMPINES STREET 81,01 TO 03,74.0,8,1988,69 years 02 months,335888.0,2018,830,1,3,1.3472811716457,103.934756968904
22496,2,TAMPINES,3 ROOM,420,TAMPINES STREET 41,10 TO 12,74.0,8,1985,66 years 04 months,338000.0,2018,796,10,12,1.35786466213391,103.947534562834
22497,2,TAMPINES,4 ROOM,126,SIMEI STREET 1,01 TO 03,84.0,16,1988,69 years 02 months,365000.0,2018,830,1,3,1.34704714167601,103.954253519287
22498,2,TAMPINES,4 ROOM,351,TAMPINES STREET 33,04 TO 06,105.0,8,1996,77 years 04 months,380000.0,2018,928,4,6,1.35281545076783,103.96291319475
22499,2,TAMPINES,4 ROOM,416,TAMPINES STREET 41,04 TO 06,84.0,16,1987,68 years 03 months,380000.0,2018,819,4,6,1.35915490215513,103.947401738253
22500,2,TAMPINES,4 ROOM,831,TAMPINES STREET 83,01 TO 03,89.0,16,1986,67 years 04 months,380000.0,2018,808,1,3,1.35036280478376,103.934554541156
22501,2,TAMPINES,4 ROOM,349,TAMPINES STREET 33,01 TO 03,105.0,8,1996,77 years 04 months,383000.0,2018,928,1,3,1.35341689800131,103.963011755353
22502,2,TAMPINES,4 ROOM,361,TAMPINES STREET 34,01 TO 03,107.0,8,1996,77 years 03 months,385000.0,2018,927,1,3,1.35604416362237,103.962576038477
22503,2,TAMPINES,4 ROOM,832,TAMPINES STREET 82,07 TO 09,84.0,16,1984,65 years 11 months,398000.0,2018,791,7,9,1.350101714776,103.935397838075
22504,2,TAMPINES,4 ROOM,866,TAMPINES STREET 83,04 TO 06,104.0,8,1989,70 years 03 months,400000.0,2018,843,4,6,1.35425061217797,103.934476874643
22505,2,TAMPINES,4 ROOM,287,TAMPINES STREET 22,04 TO 06,102.0,8,1984,65 years 06 months,410000.0,2018,786,4,6,1.349174345716,103.954250054814
22506,2,TAMPINES,4 ROOM,872,TAMPINES STREET 84,10 TO 12,104.0,8,1988,69 years 10 months,412000.0,2018,838,10,12,1.35422172661633,103.932354147638
22507,2,TAMPINES,4 ROOM,238,TAMPINES STREET 21,01 TO 03,93.0,12,1984,65 years 08 months,420000.0,2018,788,1,3,1.35574756800417,103.94658331398
22508,2,TAMPINES,4 ROOM,724,TAMPINES STREET 71,04 TO 06,104.0,8,1997,78 years 06 months,420000.0,2018,942,4,6,1.35684229419395,103.934951160364
22509,2,TAMPINES,4 ROOM,145,TAMPINES STREET 12,04 TO 06,103.0,8,1984,65 years 10 months,426000.0,2018,790,4,6,1.34880182138885,103.943691020379
22510,2,TAMPINES,4 ROOM,166,TAMPINES STREET 12,01 TO 03,108.0,8,1984,65 years 04 months,428000.0,2018,784,1,3,1.34882100651553,103.946433351076
22511,2,TAMPINES,4 ROOM,812,TAMPINES AVENUE 4,07 TO 09,92.0,12,1984,65 years 07 months,430000.0,2018,787,7,9,1.34695403231693,103.937332877241
22512,2,TAMPINES,4 ROOM,491E,TAMPINES STREET 45,10 TO 12,106.0,8,1993,74 years 05 months,432000.0,2018,893,10,12,1.36249895422368,103.955251289212
22513,2,TAMPINES,4 ROOM,909,TAMPINES AVENUE 4,04 TO 06,105.0,8,1984,65 years 02 months,440000.0,2018,782,4,6,1.35019740098746,103.939407095255
22514,2,TAMPINES,4 ROOM,276,TAMPINES STREET 22,10 TO 12,106.0,8,1984,65 years 10 months,440000.0,2018,790,10,12,1.34744378451781,103.950617728372
22515,2,TAMPINES,4 ROOM,715,TAMPINES STREET 71,10 TO 12,99.0,8,1997,78 years 02 months,445000.0,2018,938,10,12,1.35955696952682,103.937031845348
22516,2,TAMPINES,4 ROOM,272,TAMPINES STREET 22,07 TO 09,105.0,8,1984,65 years 05 months,450000.0,2018,785,7,9,1.34915941831555,103.950281487099
22517,2,TAMPINES,4 ROOM,108,SIMEI STREET 1,01 TO 03,104.0,8,1988,69 years 05 months,455000.0,2018,833,1,3,1.34301954085884,103.951007442775
22518,2,TAMPINES,4 ROOM,104,TAMPINES STREET 11,07 TO 09,104.0,8,1982,63 years 08 months,458000.0,2018,764,7,9,1.34720576651075,103.946641750013
22519,2,TAMPINES,4 ROOM,935,TAMPINES STREET 91,07 TO 09,106.0,8,1984,65 years 08 months,485000.0,2018,788,7,9,1.34574577748224,103.941348203942
22520,2,TAMPINES,4 ROOM,237,TAMPINES STREET 21,07 TO 09,104.0,8,1984,65 years 08 months,525000.0,2018,788,7,9,1.35549051078672,103.947212194692
22521,2,TAMPINES,4 ROOM,106,SIMEI STREET 1,07 TO 09,104.0,8,1988,69 years 08 months,540000.0,2018,836,7,9,1.34188521733435,103.950833481196
22522,2,TAMPINES,5 ROOM,865,TAMPINES STREET 83,04 TO 06,121.0,5,1989,70 years 02 months,480000.0,2018,842,4,6,1.35389242521044,103.934251462733
22523,2,TAMPINES,5 ROOM,496D,TAMPINES AVENUE 9,07 TO 09,127.0,5,1993,74 years 05 months,490000.0,2018,893,7,9,1.36149819401054,103.950121108747
22524,2,TAMPINES,5 ROOM,130,SIMEI STREET 1,04 TO 06,122.0,5,1987,68 years 09 months,510000.0,2018,825,4,6,1.3462129331016,103.954814919344
22525,2,TAMPINES,5 ROOM,718,TAMPINES STREET 72,01 TO 03,119.0,5,1997,78 years 03 months,515000.0,2018,939,1,3,1.35908701781335,103.935544402477
22526,2,TAMPINES,5 ROOM,109,SIMEI STREET 1,01 TO 03,128.0,5,1988,69 years 08 months,520000.0,2018,836,1,3,1.34225792802261,103.950128354135
22527,2,TAMPINES,5 ROOM,134,SIMEI STREET 1,10 TO 12,122.0,5,1988,69 years 07 months,522500.0,2018,835,10,12,1.34814861594365,103.955648416036
22528,2,TAMPINES,5 ROOM,289,TAMPINES STREET 22,10 TO 12,123.0,5,1985,66 years 05 months,523000.0,2018,797,10,12,1.34964117458858,103.955337216192
22529,2,TAMPINES,5 ROOM,926,TAMPINES STREET 91,07 TO 09,133.0,8,1983,64 years 10 months,525000.0,2018,778,7,9,1.34601425203044,103.940985246396
22530,2,TAMPINES,5 ROOM,491H,TAMPINES STREET 45,10 TO 12,123.0,5,1993,74 years 06 months,530000.0,2018,894,10,12,1.3629698898219,103.954391832757
22531,2,TAMPINES,5 ROOM,216,TAMPINES STREET 23,01 TO 03,121.0,5,1985,66 years 01 month,530000.0,2018,793,1,3,1.35401799259079,103.952704018124
22532,2,TAMPINES,5 ROOM,804,TAMPINES AVENUE 4,10 TO 12,121.0,5,1984,65 years 11 months,532000.0,2018,791,10,12,1.34574956989375,103.937371558302
22533,2,TAMPINES,5 ROOM,393,TAMPINES AVENUE 7,04 TO 06,127.0,5,1994,75 years 10 months,535000.0,2018,910,4,6,1.35519256838427,103.956808022522
22534,2,TAMPINES,5 ROOM,225,SIMEI STREET 4,01 TO 03,122.0,5,1988,69 years 09 months,540000.0,2018,837,1,3,1.34231488348319,103.957247740045
22535,2,TAMPINES,5 ROOM,257,TAMPINES STREET 21,07 TO 09,126.0,5,1985,66 years,567000.0,2018,792,7,9,1.35376054012844,103.949939708912
22536,2,TAMPINES,5 ROOM,246,SIMEI STREET 5,04 TO 06,122.0,5,1997,77 years 11 months,600000.0,2018,935,4,6,1.34505922260533,103.954165735566
22537,2,TAMPINES,5 ROOM,842B,TAMPINES STREET 82,07 TO 09,125.0,5,1995,76 years,611000.0,2018,912,7,9,1.35132561986977,103.936921079502
22538,2,TAMPINES,5 ROOM,244,SIMEI STREET 5,07 TO 09,119.0,5,1997,77 years 11 months,620000.0,2018,935,7,9,1.34381139061039,103.954503239744
22539,2,TAMPINES,5 ROOM,515A,TAMPINES CENTRAL 7,01 TO 03,105.0,4,2008,89 years 11 months,650000.0,2018,1079,1,3,1.35696557399587,103.938383041261
22540,2,TAMPINES,5 ROOM,515D,TAMPINES CENTRAL 7,04 TO 06,109.0,4,2008,89 years 10 months,650000.0,2018,1078,4,6,1.35696233709253,103.939269203294
22541,2,TAMPINES,5 ROOM,168D,SIMEI LANE,04 TO 06,111.0,4,2011,92 years 01 month,690000.0,2018,1105,4,6,1.34285868951136,103.958258733447
22542,2,TAMPINES,5 ROOM,168D,SIMEI LANE,07 TO 09,111.0,4,2011,92 years 02 months,695000.0,2018,1106,7,9,1.34285868951136,103.958258733447
22543,2,TAMPINES,5 ROOM,515D,TAMPINES CENTRAL 7,04 TO 06,109.0,4,2008,89 years 11 months,725000.0,2018,1079,4,6,1.35696233709253,103.939269203294
22544,2,TAMPINES,EXECUTIVE,495C,TAMPINES STREET 43,01 TO 03,146.0,3,1994,74 years 11 months,568000.0,2018,899,1,3,1.36323870680686,103.951624679385
22545,2,TAMPINES,EXECUTIVE,498E,TAMPINES STREET 45,10 TO 12,143.0,13,1997,78 years 02 months,620000.0,2018,938,10,12,1.36148618155639,103.959056255163
22546,2,TAMPINES,EXECUTIVE,497D,TAMPINES STREET 45,07 TO 09,138.0,13,1996,77 years 05 months,620000.0,2018,929,7,9,1.35883428878933,103.959075281438
22547,2,TAMPINES,EXECUTIVE,335,TAMPINES STREET 32,07 TO 09,149.0,3,1996,76 years 11 months,628000.0,2018,923,7,9,1.35250493912815,103.960594510325
22548,2,TAMPINES,EXECUTIVE,146,TAMPINES AVENUE 5,04 TO 06,150.0,7,1985,66 years 02 months,668000.0,2018,794,4,6,1.34800834174247,103.942813802423
22549,2,TAMPINES,EXECUTIVE,893,TAMPINES AVENUE 8,13 TO 15,137.0,3,1997,78 years 02 months,690000.0,2018,938,13,15,1.34847087534367,103.930228303778
22550,2,TAMPINES,EXECUTIVE,857,TAMPINES STREET 83,04 TO 06,146.0,7,1988,69 years,700000.0,2018,828,4,6,1.35430306838396,103.93590010205
22551,2,TAMPINES,EXECUTIVE,892,TAMPINES AVENUE 8,10 TO 12,142.0,7,1997,77 years 11 months,706888.0,2018,935,10,12,1.34901282859006,103.929242816227
22552,2,TAMPINES,EXECUTIVE,156,TAMPINES STREET 12,07 TO 09,150.0,7,1984,65 years 07 months,800000.0,2018,787,7,9,1.35162194359965,103.945090000876
22553,2,TOA PAYOH,3 ROOM,231,LORONG 8 TOA PAYOH,01 TO 03,65.0,5,1976,57 years 09 months,230000.0,2018,693,1,3,1.33696011414514,103.859489719839
22554,2,TOA PAYOH,3 ROOM,2,LORONG 7 TOA PAYOH,04 TO 06,67.0,5,1969,50 years 05 months,233000.0,2018,605,4,6,1.33860752552334,103.853515565238
22555,2,TOA PAYOH,3 ROOM,12,LORONG 7 TOA PAYOH,04 TO 06,66.0,5,1970,51 years 06 months,240000.0,2018,618,4,6,1.33674610724551,103.857615884177
22556,2,TOA PAYOH,3 ROOM,13,LORONG 7 TOA PAYOH,04 TO 06,66.0,5,1970,51 years 06 months,240000.0,2018,618,4,6,1.33628332874341,103.859026987388
22557,2,TOA PAYOH,3 ROOM,8,LORONG 7 TOA PAYOH,07 TO 09,66.0,5,1970,51 years 06 months,250000.0,2018,618,7,9,1.3378805011388,103.856612802183
22558,2,TOA PAYOH,3 ROOM,115,LORONG 1 TOA PAYOH,01 TO 03,65.0,5,1967,48 years 05 months,255000.0,2018,581,1,3,1.34063140668544,103.844305221987
22559,2,TOA PAYOH,3 ROOM,234,LORONG 8 TOA PAYOH,10 TO 12,65.0,5,1976,57 years 07 months,258000.0,2018,691,10,12,1.33860148626926,103.857914069837
22560,2,TOA PAYOH,3 ROOM,2,LORONG 7 TOA PAYOH,04 TO 06,67.0,5,1969,50 years 05 months,265000.0,2018,605,4,6,1.33860752552334,103.853515565238
22561,2,TOA PAYOH,3 ROOM,26,TOA PAYOH EAST,04 TO 06,67.0,5,1971,52 years,269000.0,2018,624,4,6,1.33291837032644,103.856763112528
22562,2,TOA PAYOH,3 ROOM,17,LORONG 7 TOA PAYOH,13 TO 15,77.0,5,1971,51 years 11 months,275000.0,2018,623,13,15,1.33642660399461,103.85660811051
22563,2,TOA PAYOH,3 ROOM,73,LORONG 4 TOA PAYOH,07 TO 09,62.0,17,1973,54 years,280000.0,2018,648,7,9,1.33432001132262,103.851714329027
22564,2,TOA PAYOH,3 ROOM,114,LORONG 1 TOA PAYOH,04 TO 06,65.0,5,1967,48 years 04 months,281000.0,2018,580,4,6,1.34094034792461,103.844305919348
22565,2,TOA PAYOH,3 ROOM,128,LORONG 1 TOA PAYOH,07 TO 09,67.0,5,1970,50 years 11 months,285000.0,2018,611,7,9,1.33781616112252,103.844214270088
22566,2,TOA PAYOH,3 ROOM,114,LORONG 1 TOA PAYOH,07 TO 09,65.0,5,1967,48 years 05 months,288000.0,2018,581,7,9,1.34094034792461,103.844305919348
22567,2,TOA PAYOH,3 ROOM,199,TOA PAYOH NORTH,10 TO 12,65.0,5,1982,62 years 11 months,289000.0,2018,755,10,12,1.34203351834892,103.850648929652
